,name,title,rating,date,text,helpful_vote
514,Trisha satheesh,nice but,4,9-Aug-21,"the tub is very huge but the powder is just half the tub .. but when I measured. this has 1kg so no problem ... guys go for cookies and cream .. this is so epic and frickin tasty ... obviously recommended by Indian fitness YouTubers ; SAKHET, YASH,SOURAV,SID etc",1
515,Sahil Tomar,Only 12 gm protein per serving,1,22-Sep-21,Even complan has atleast 18 gm milk proteinYou really don't need a protein powder providing only 12 gm protein per 30 gm .And for this price you can easily get around 23 to 26 gm protein per servingAlso taste bad ..,3
516,aroon,"Superb results, big fan",5,28-Jun-20,"A must for every stage of strength or muscle building enthusiasts. Great flavor and consistency, excellent recovery and visible results in just one week. I have tried every brand in the market but this one has shown the quickest absorbtion and result in the shortest duration. However, you have to be extremely dedicated in your workout, push to your limits in every set and let MB work it's magic. If you are serious about getting good muscle mass and a well toned, ripped body, you should give this product a shot.",1
517,Ishant singh,I am using it since last 1 months.,3,29-Jun-21,I'm using this product it since last 1months. Basic results. Of course velu for money. Flavor is good. I recommend purchase this product,3
518,mohit Vashisht,Satisfactory results,5,7-Sep-18,Great product to combine with regular fitness. As it might not give result very soon so give it a littletime to adjust with your body. It works best almost comparable with other popular product (ON),7
519,Prasad Dumbre,Shaker bottle leaks,3,16-Sep-21,"Protein powder seems good but shaker bottle is not much of use. Can not hold liquid tightly, if you even try to drink it without shaking it leaks.",2
520,Sanju Sukumar,Tasty & Mixes well!,4,30-Oct-18,"First of all it tastes super yummy. Not at all bitter which is the problem with other chocolate flavoured prlteins. Secondly it mixes very easily. The consistency is also smooth. However , Sucralose makes it really sweet whereas the package says there's no added sugar. Its understood tht sucralose is an artificial sweetener not sugar but where it says ""no added sugar"" it should be printed in brackets that sucralose is present. The results will be noticed later.",1
521,jahnavi(9866282486),"The box is soo big but we get half of it ,,liked the product and flavor just an isue with quantity",3,16-Dec-20,I liked the product but the box is soo big but it just comes half of it not sure about the weight I didn't have weighing scale this is only an issue pls increase the quantityAnd all is good,4
522,Vishnu soni,A real whey for The Bignner's,5,6-Jun-21,The best protien suppliment for bignners.Bcz it only gives 12gm of protien thats the only need of a bignner.As last tym i was using the normal whey which comprises 25gm of protien which cases sudden changes in my gastrosystem bcz i was not adapt to such a heavy dose of protein. (when i will adapt to that i will go for it)Also the MB send me the another schache of Biozyme whey protein.Thanks MB for that!!!,1
523,Santosh Kumar,"Bang for the buck, authentic product and lovely taste!",4,27-Mar-19,"I am totally in love with this Whey Protein powder from Muscle Blaze; the taste is so yummy and similar to a high quality chocloate milkshake. I believe this is an authentic Muscle Blaze product and all the people posting reviews  questioning the authenticity and pointing at the molding mark on the bottom of the box really ought to stop being so ignorant and read the product description on the images. Coming to the nutritional value, the protein content is pretty good for a beginner like myself although I feel the Carbs are slightly on the higher side but this is definitely still the best sugar free Whey protein product currently.",2
524,Pratik Kamle,Real MuscleBlaze Product Guys❤️,5,25-Mar-21,"The media could not be loaded.
                



 Tasty flavor 😋Purely best mixibilityWow guysBest for beginners❤️❤️❤️❤️❤️❤️❤️Best packing ever",3
525,Dr Phani Teja,"Not worth full, waste of money",1,17-Mar-19,"Tastes good but nausea and head ache, mental irritability after drinking as mentioned quantity on label",6
526,V7_only,Too sweet,3,16 April 2022,"The mango flavor hurts the most- too sweet, as if sugar is added (in excess)🤮. Overall, fine evenness is what I like.",1
527,Harsh Pandya,Must have protein for beginners,5,25 April 2019,"Kudos to Amazon for fastest and safest delivery of the product. I've used this product for a month and am quite satisfied with the results. I was quite lean, but gained some weight and muscle mass after using it for a month. The flavor is good but not addictive, someday you'll feel that you should drop it for a day, but trust me, carry on as long as you can. And exercise is must, if you don't move a muscle then don't expect the protein to work properly. Cheers to Amazon and MuscleBlaze!",2
528,Rohan Mogale,5 ⭐️,5,13-Jun-19,"Been using this for Several months, and it helps me to get that protein content after each workout.The results are staggering from this product at such a low price.Give it a try and check if it works for you as well. And bear in mind that using protein alone doesn’t provide you results, it has to be accompanied with intense work sessions and Dedicated diet.",2
529,Shikhar v.,amazing product!!,5,4-Feb-21,Perfect powder for a beginner..... Doesn't have any side effects..... I love it.... As a beginner I was afraid about the side effects..... But honestly.... This product doesn't have my side effects.....i loved it....It's easily digestible and tastes good.U will not regret buying this product if ur a beginner.,1
530,Prakash,Reviewing after completing in pack..ordering another one,5,4-Oct-18,Awesome taste of chocolate and effective as workouts improved to the best..Must drink with milk for best taste.Sometimes its difficult to mix properly but thats oky.Must buy fot muscle training,3
531,Raghav,Really good product,4,8-Nov-21,Tastes GoodMixes well in waterProvides with protein  needed for beginners,1
532,Dherendra Singh,Great supplement at affordable price,5,11-Jul-20,It's a very good product at an affordable price.I am writing this review after using one jar. This was my second one. I am fully satisfied with the product. It gives strength and energy as well.,2
533,Tanweer,Amazing Flavor,5,13-Aug-21,"Mango taste jus Ammmmmazing..Wud not pick any other again, jus this.. ❤️",1
534,shibankara panda,Cheating product,1,7-Feb-20,Plz dont buy anyone..bcz here the quantity is very less as compair to market..You will rcv 1/4 of your product.The item is not upto mark..So i advice everyone not to buy this type of product.,1
535,Vivek Banerjee,TThe genuineness of the product is questionable.,1,4-Jan-21,The genuineness of the product is questionable. The SMS did not confirm it. The jar is less than half full. There hard lumps formed inside.,1
536,NIRMALLYA KANSABANIK,Genuine product.,5,26-Aug-18,Got 💯% authentic product. Verified by muscle blaze. Good for beginners.,11
537,Dev Thakral,Best..worthy enough..taste is avg..otherwise it's good,4,18-Jun-22,It's good..taste is a bit avgOtherwise best is segmentPrice quite highOtherwise good,1
538,saikiran,Fake product- My opinion  is better to buy products on muscle blaze site.,1,26-Sep-20,Getting Lumbs  when i mix.Worst taste.I think product is not genuine.Mixebilty is also not that good.Totally a fake product.I stopped drinking  this shake. money  has been wasted.,2
539,Jayadev,It contains MALTODIXTRINE,1,14-Jul-20,"""MALTODIXTRINE"" be careful it contains in high amount which creates good not good forHealth.In above specifications they bluff s us that its free from  ""MALTODIXTRINE""It WASN'T🤬🤬",2
540,ARAVINDH,Super fast delivery product was in good shape and perfect,5,4-Aug-20,product packing taste delivery as per schedule and nice in fact...cannot comment on the end result as it needs some time to have results...recommended...,1
541,Saumil Parikh,Pretty happy with the results,4,22-May-19,This is my second purchase and as a beginner I am pretty happy with the results. Taste is not what you are here for as it can be better. Nevertheless it is effective and you should go for it. You can also verify the authenticity of your purchase which is cool.,1
542,Animesh,Go for it if you are vegan and you like chocolate flavour!,4,3-Jun-20,One scoop has 12g of protein! While 2 eggs contain 13g of protein along with other nutrients! 33x2 eggs will cost you ₹800 at max! So decide whats better for you! This pack has 33 servings. Good flavour easily digestible.,1
543,Praveen,Not upto the mark,3,10 April 2021,This Protein is not easily solvable . Its good for beginner since it has only 12gr of protein per intake .,1
544,Rajeev Pandey,Good for beginner.,4,26 April 2019,It's great in taste and colour. Good for beginner and new one. One major problem with it is it's foaming of leather while shaking. Maybe be company correct it next time.,1
545,Leon,Value for money,5,11-Jun-21,For beginners it is value for money and to take time and get accustomed to the diet and workout routine if you have your diet in place and your exercise it is better to go for raw whey protein from asitis or MB.,1
546,Kiran B Chavhan,Someone is thief,2,20-Feb-21,I did not get that spring in bottle someone removed it as I got only carrybag of it.Amazon is continuously doing it i dont know why?I need to think about alternative to Amazon now,1
547,gautam,Quality,2,4-Mar-22,The absorption rate is low whether you take it pre or post workout.,1
548,Mithilesh K.,Beginners go for it...,4,31-Aug-18,Like it says for beginners...and it's good...helps reduce muscle burn but go for high protein % whey if Ur heavy lifter... My personal observations was it is mostly acting as immunity booster,1
549,Vishal rajput,"Not good taste, Neither protein",3,12-Sep-21,"Only 12gm protein in one scoopBad taste compared to other productsOverall - Not that good, even for beginners",1
550,Avid reader,Kinda fake,2,21-May-21,"If you mix it in a shaker for 1 minute, you can still see lumps of protein. Feels kinda fake. I used to have headaches after having it.",1
551,Vishal khajuria,I want replacement of my shaker,2,31-Oct-20,One of my shaker is broken already n one box is like this i need the replacement within couple of days i use purchase from amazon but first time i got disappointed very much 😠😠😠,1
552,Hari Lakkaraju,May be I received fake product,3,3-Aug-18,"This time I feel I got fake product, I tried to verfiy the product genuinity by using product code which is there on top of the seal, it tells the product is genuine but its not mixing well in water.",3
553,PRANAV SHRIVASTAVA,Quantity not 1Kg,1,25-Jan-20,"More than half of the box was empty,so basically it's not 1Kg but 400-500 grams.Hence, it's a faulty product in terms of prize otherwise taste and all is good.",2
554,Amazon Customer,Nice,3,28-Dec-19,Nice,2
555,Abhash sharma,Waste of money. Hinest review don't buy this,1,16-Aug-21,Waste of money.,1
556,Madan gopal,I am so happy 😊😊,5,11-Dec-21,"The media could not be loaded.
                



 MB very nice product 👍👍👍",1
557,Shankar,Fantastic and very low price,5,4-Nov-20,Its in one word great,2
558,Satyashil Naik,Good flavour,5,31-Jan-21,The flavour is good,1
559,Sudhir kumar,Good product,4,2-Aug-22,5 star,1
560,Dabeer,Good and effective,5,2-Jul-18,Nice product and feel difference in 10 days it's effective and you can work out more time and can life good weights.,4
561,Ram kumar,don't buy fake product,1,31-May-22,don't buy fake product bad  product and open packag,1
562,Manoj Chandra,कुछ नही बोलना तुम लोगो से,1,3-Aug-21,बहूत घटिया। न तो सेंकार आया न ही चम्मच जब देना नही रहता तो लिखे क्यो रहते हो। घटिया लोग,1
563,Nitish,Best for begineers,5,5-Dec-18,Genuine product(confirmed from mb website).Recommended for starters .,2
564,Shubhranshu Raxit,..,3,8-Feb-19,The container was very big but was filled nearly half of it.. I doubt it was upto the weight as shown in the info..,2
565,Sahil,Valuable,4,22-Jul-22,Good product,1
566,guruprasad,Empty bottle,1,4-Jul-20,Only half bottle was filled remaining half was empty very disappointing. Amazon please stop promoting muscleblaze hereafter,1
567,Satia Madimchetty,Missing manufactured date,1,26-Feb-19,Really disappointed. The manufacturers date is erased to a point I can't tell.how old.the product isDo others have similar experiences,3
568,Raghavendra,Good,1,3-Mar-21,Good,1
569,Vishal mane,Energetic,4,11-Aug-22,Good,1
570,Imon Bandhapadhayay,Amazing🤗😍,4,2-Feb-20,Supb thnx mb🤗😘,1
571,Vishal,Waste bilkul,1,27-Jan-22,Alergie krdi iss product ne 😡😡😡,1
572,Shubham,Amazing Protein Powder,4,15-Nov-18,Amazing product from MuscleBlaze..I take it since 2 month and I can see it benefits in my body...I refer this protein powder to all...,2
573,Sk.Anish,Fake protein,1,22-May-19,Don't buy it. I get health hazards .,2
574,Amazon Customer,Waste of money,1,30-Oct-20,It lost its quality.Earlier it was good. But not now.Don't buy,1
575,Sabi doss,Superb,5,29 April 2022,Much more better,1
576,Amazon Customer,Satisfactory,3,4-Sep-18,The product does not mention it's ingredients in detail.,1
577,Satish reddy,Satish,1,20-Oct-19,This products comes under 650gm and you have it this producat compulsory you face the stomach pain or motion problem for 1 st time consuming on words....,1
578,RAJA B.,Good protein,5,23-Jun-18,Teaste is good.,2
579,Gurmeet singh,Waste of.money,1,9-Aug-20,"The box was verified but the protein was less than half , looks like someone stole that before.",1
580,Manikanta Madasu,Choice is yours,4,6-Jan-19,Good for health,1
581,manish kumar,"Authenticated online , it was original",4,30-Oct-18,Good enough taste . Add more flewers }}MBlaze,2
582,Chandra Shekhar,Scoop/spoon is missing,1,14-Feb-21,There is no scoop|scoop included,1
583,Abhinash Sharma,Waste of money,1,10-Mar-21,No advantage from this product just waste of time,1
584,Chandravir Singh,Fack product,1,13-Jun-20,This is a fack products. I got skin problems and i will go to consumer court.,1
585,ankur,Five Stars,5,3-Jul-18,original and very good in taste,1
586,Urval shah,Its not costly its ok for beginners,5,15-Jul-21,Its very good,1
587,Sanjana Wadadekar,Cracked shaker delivered,1,27-Jan-19,The shaker has arrived cracked and unusable....my combo offer is wasted..,2
588,anuj kushwaha,Bottle,1,31-May-19,Shaker is not same as they shown in pic otherwise plastic level is good but it look like a kids bottle,2
589,Sujjal,Nic flavor originall product h bhai,5,2-Mar-20,Nic flavor good review and that is not froud and original product and 102%original product,1
590,Sagar K.,Nice,4,5-Jun-21,Nice,1
591,Ripan M.,oooosm,5,21-Oct-20,I like it..,1
592,vahid momin,Worst duplicate product,1,19-Sep-19,Worst and duplicate powder. Its take reaction on me.,1
593,Sudheer Kumar,Five Stars,5,4 April 2018,"Tastes good, dissolves quickly even in cold water, no digestive issues.  Really good.",1
594,Rocky kumar,Awesome,5,25-Sep-18,I think this product is original and good.It is for beginners..,1
595,Rahul,Good product,5,15-Nov-19,Very good product,1
596,Sushant S.,Good supplement,5,14-Jan-19,Got results in 10 days.... Tastes better with milk,1
597,Amit kumar,Boom boom body,5,12-May-19,Good products for beginners.,1
598,Pramodvish,Value for worth,4,17-Nov-18,Nice taste and flavor easy to mixed.,1
599,Suraj,lumbs,1,11-Oct-18,It makes lumbs when i mix it with milk,1
600,Amazon Customer,Dont buy... Waste of money,1,24-Nov-18,Very bed product,1
601,Ron Baruah,Great entry level protein suppliment,4,22-Jul-18,"This product was my entry into the world of protein supplements and by far it has exceeded my expectations. This is made of whey concentrate which compared to the other forms like whey isolate has 80% protein only, but bear in mind unless you are a gym freak 80% protein is sufficient for you as this won't be the only meal you'll have all day. It has a mild sweet taste, which I personally prefer more than a strong sweetness. And if you are wondering about the taste, the chocolate flavour is pretty decent too and you can easily convince yourself it is a chocolate milkshake. It has the essential amino acids and BCAA with nothing that can be harmful for you. Although it is optimized for use with milk I recommend using it with water as whey is already a part of milk and adding milk makes it a thick and a bit slimy, also you can keep the nutritional value from the liquid part of the shake zero with water.The major down point being the amount of carbohydrates in it. Ideally in order to lose weight and make lean muscles carbohydrates should be avoided, unfortunately this should be termed a carb shake with 12 grams of protein but 12.5 grams of carbs per 30g serving.Inside the packet there is a verification code to see if the product is genuine and also a 30g scoop within the powder.On a budget, this is a decent product but not a value for money.",4
602,Afroz mujawar,excellent product.,5,31-Mar-18,excellent product...the fluctuations in the body can be notified after 8-10 days with proper exercise..muscle starts to gain and it also increases weight....the best time to take this is at night which will help to recover the muscles,10
603,Artee S,I HAVE RECEIVED THIS ITEM IN TAMPERED FORM. THE ...,1,5 April 2018,"I HAVE RECEIVED THIS ITEM IN TAMPERED FORM.  THE SEAL IS BROKEN.  I AM NOW NOT SURE ABOUT THE CONTENTS AND THE QUALITY.  THIS WAS ORDERED BY MY HUSBAND, A GYM ENTHU.  THE AMAZON SITE SAYS THE ITEM IS NOT ELIGIBLE FOR RETURN WHY.  THIS IS NOT EXPECTED OF AMAZON.  IF THE ITEM IS NOT RETURNED OR REPLACED I HAVE NO OPTION BUT TO FLUSH IT DOWN DOWN THE TOILET.",4
604,Kinsuk Das,"I had no problems for a week or so, ...",2,26-Aug-18,"I had no problems for a week or so, but after that started having stomach problems on a daily basis. Doubtful that this was probably the cause for it, I stopped drinking it after 3rd week, and voila stomach problems all gone. After a week or so since a few scoops were left decided to have a scoop in the morning. Thankfully it was a holiday, cause that entire day I went 4 times to toilet, suffering from loose motions out of nowhere. All this experience, I don't know who else I can point fingers to. I think I am switching back to Healthkart supplements.",2
605,Mridul Joshi,Thumbs up for this product!,5,24-Jul-18,"I bought 1 kg beginner's protein recently and use the product after workouts. Initially, the product caused a bit of disturbance in the stomach and acidity issues but once I got habitual to this product, it works well for me. Make sure you mix the product well, until little protein powder bubbles mix homogenously with water and all of it gets properly mixed.It's a good product for beginners who undergo medium strenous workouts and this product proves to be a healthy supplement along with your regular diet.",4
606,H Yaji,Bad aftertaste,1,5 April 2018,Artificial sweetener used is very bad. Leaves a bad aftertaste. This product is crap. Don't buy. It upset my stomach. I stopped using after two drinks. Buy In Life whey. They are a lot better.,3
607,Akshat Vashistha,Excellent,5,2 April 2018,"It is very good product . Delivery was very quick i got(1 kg) this in 3 days . It is very effective, i recommend this  to all beginners.",5
608,Milan Subba,Watch Out.,4,15-Aug-18,"1. Used the product for meeting my protein requirements.2. Took 3 servings of the product per day. 350ml water with one scoop.3. Developed a minute allergic reaction (kinda like a rash. Inflamed by the way) on my forearm.4. Found the product great for use but not suitable for HIIT, Cardio or Heavy workouts.5. Go for a higher Protein Percentage for Intense workouts.6. Almost sweet to taste if the drink is slightly concentrated.7. Freaking cheap for a protein supplement.8. Overall impression is great. Did it's job for me.",1
609,Ujjawal Arya,Perfect for newbies....,5,19-Jun-18,"This is perfect for the ones who have just started working out in gym and are worried about their nutrition for muscle recovery.You should not directly start taking standard whey protien because your body is not prepared to absorb 20- 30 grams of protein at once, this product helps the body to make a habit of absprbing nutrition from protrein shakes.",1
610,Siddharth,Waste of money,1,20-Nov-19,Don't purchase....totally duplicate..Waste of money...there is no bar code on box..how can we check that is this fake or not.....fake product,1
611,MM,Genuine product,5,25-Jan-19,Best for beginners by muscleblaze. You can rely on Amazon as the product is 100% genuine. Overall a great deal !,1
612,Shraboni Sinha,Very good quality protein.,5,7-Sep-20,"Whey protein is commonly used for improving athletic performance and increasing strength, but evidence to support these uses is mixed. Whey protein is also used to reverse weight loss in people with HIV and to help prevent allergic conditions in infants. Whey protein is a source of protein that might improve the nutrient content of the diet. Whey protein might also have effects on the immune system.This is a very high-quality Beginners WHEY protein. Beginners whey protein means it does not have a high amount of protein, which really good for beginners. Actually, protein consumption depends on your body habit, so if you are not habituated then there may be a problem occur to digest the whey protein. I joined the gym two months ago. That's why I brought this protein. It helps me to maintain the protein balance of my body. I just love its double chocolate flavor.--This Whey Protein is Gluten Free.--This Whey Protein Banned Substance Free.--There is a 33gm Scoop inside the container also.--It is fast-acting whey protein. Imported from the USA.--It is ultra-filtered Whey for less cholesterol, fat & sodium.--It contains Digestive Enzymes for faster absorption.--It can be mix easily using glass and spoon.--It is manufactured in an ISO certified company.--It provides 12gm Protein, 12.5gm carbohydrate, 0.95gm Fat, and 104KCAL in per scoop serving.It has 90% Isolated Whey Protein, Cocoa bean extract, Sodium Chloride, Xanthum gum (INS 415).  The presence of these ingredients is really a good sign of a good quality protein powder. It provides energy and enhanced body performance. It helps to recover fastly from tiredness also.It also has Digestive Enzymes like- Lactase, Papain & Bromelain. These Digestive Enzymes help to digest this protein very fast.This whey protein is instantized. That means if there is no shaker cup or any blender, just add one rounded scoop of this Whey protein to a glass filled with 6-7oz (200 ml approx) of water, low-fat milk, or any favorite beverage. Then mix it up with a spoon, stir it until the powder is completely dissolved.This Whey Protein can be used for more than just protein shakes. By adding fresh or frozen fruits, peanut butter, flaxseed oil, coconut, and other high-energy ingredients, can transform the shake into a delicious high-protein meal.It also can be consumed by mixing a scoop of it with oatmeal, yogurt.Take 1-2 servings a day or as suggested by the dietician. I take this Whey protein twice a day. I take it with water at the time of breakfast and in the evening after the Gym.--Please use this before 18months of manufacture.--Net Weight is 1KG.",2
613,Anamika Mahajan,Must buy,5,10-Sep-20,This is a really great product. It helped me in loosing weight and gaining muscle. Worth the money. Already finished 2 boxes of it.The new mango flavour is really delicious.,1
614,Aditya Bhushan,Found INSECT and PLASTIC material inside the protein Jar,1,3-Sep-21,[ Buyers Read this review carefully ]When I purchased this I never thought such a disgusting incident can happen to me.After few weeks of usage when I serving my scoop I suddenly look into my jar and I saw something black and light brown substance.when I investigate it. It was a insect and a plastic material you can see all the pics I already attached.This is pathetic and very injurious to our health.Then I call firstly Muscleblaze ( they are just taking advantage on the tag of being Indian brand ).Call not connected. Then I email my issue and call again next day.MB customer consultant disconnect my call they are saying this is my fault ( Saying why this happened after long time ).( Where you kept the protein jar )( Why this happened in the bottom of jar if there is insect it comes just after opening )and some more silly replyTrust me they are not even apologize for their mistake.I am really disappointed from this.I will never gonna use MUSCLEBLAZE product I swear.I hope all the buyers think many times before using this cheap brand.,1
