,name,title,rating,date,text,helpful_vote
2718,Amazon Customer,Product is just awesome 😎,5,3-Nov-21,Good for beginners,
2719,Kavar Jaydip,Good product.,5,3-Nov-21,Flavor is awesome.,
2720,MUKESH PATEL,Very good product,5,11-Nov-21,"Great flavor,",
2721,Surjit,Nice product you should definitely try to it,5,14-Oct-21,Good,
2722,Onkar Sable,Results are just amazing,5,10-Oct-21,Good product quality,
2723,Visheshwar singh,Good,5,17-Nov-21,Good,
2724,Y S Kiledar,Bigmuscle protien,4,20-Oct-21,It's a good product,
2725,ok,Good test and good quality. Very good work for protein recovery in the body.,5,15-Nov-21,I like this product.,
2726,rahul,This is a best whey protine with chocolate flavor on this price .....amazing,5,6-Nov-21,Very good product,
2727,abinash samal,Super protine,5,14-Oct-21,I like it very much,
2728,Vignesh,Super taste,5,2-Oct-21,Nice flavour,
2729,Shyam sharma,Product is awsome,5,12-Oct-21,Great taste,
2730,Sumit kumar,Fantastic product,5,1-Nov-21,Very good product,
2731,Anjar Hussain,I have already used this product i know its very effective and good,5,31-Oct-21,Good taste indeed,
2732,Suresh kumar,Good absorption,4,31-Oct-21,Best for the rate,
2733,Naresh pawar,Superub protein,5,15-Nov-21,Nice flavor,
2734,Viknesh Waran,Good product,5,16-Oct-21,Good for beginners,
2735,mohan,Nice product,5,8-Nov-21,I really like it,
2736,DS BENIWAL,Flavour and Big muscle combo 👌,4,12-Oct-21,Good for beginners,
2737,Vaibhav patil,Average,4,23-Oct-21,,
2738,Gurpreet Chitchot,Good amazing,5,11-Oct-21,I really like this,
2739,Jittu Mathew,Best Protein in this price. Good Result for Sure. The Mixing was good with no lump … Overall Good,5,29-Oct-21,Go for Chocolate,
2740,Sourav m.,Excellent,5,19-Oct-21,Very Good product,
2741,Manab Ghosh,Very good product,5,16-Oct-21,Very good product,
2742,Vansh Gupta,Worth of its value,4,7-Oct-21,Liked the product.,
2743,Alok,Great product,5,23-Oct-21,Very good flavor,
2744,Ashish atey,Amazing product,4,13-Oct-21,Like this product,
2745,Aashutosh,Just like it's name.  PREMIUM,5,3-Nov-21,Premium quality,
2746,Pravesh saini,My best products,5,24-Oct-21,Nice products 👍,
2747,Tejas Kulaye,Nice product,5,19-Oct-21,Absorbency - 5/5,
2748,Anil sonar,Taste very nice,5,16-Oct-21,Flavor very nice,
2749,Anubhav dubey,Health,5,14-Nov-21,Very good product,
2750,Nithin chandra,Worthy product,5,13-Oct-21,Flavour,
2751,Falakdeep singh bhatia,Bcaa not came,5,1-Nov-21,Bcaa not came,
2752,Sarvesh,Good product,5,7-Nov-21,Good product,
2753,Govind swami,Gud product,4,13-Nov-21,Flavor is gud .,
2754,Yashpal,Best products and fast delivery Amazon,5,13-Oct-21,Excellent test,
2755,Ashutosh Rout,Nice,5,23-Oct-21,Nice products,
2756,Aman Maithani,Nice for beginners,4,21-Oct-21,Taste is good,
2757,Manish gurjar,Good flavor and more effective than any other proteins,4,1-Nov-21,Good product,
2758,Shripad,Good product,5,30-Oct-21,Nice product,
2759,Ansarianassalim,Genuine product,5,30-Oct-21,Like:- price,
2760,pavan sharma,Nice product 👌 super,5,10-Nov-21,Chocolate,
2761,Ashish singh,Best protien every,5,18-Oct-21,Best favour,
2762,ishwar,nic prodact,5,18-Oct-21,nic prodact,
2763,Ashish,Amazing product i love it..,5,6-Nov-21,,
2764,Manish Rajput,Best product I have used till now,5,27-Oct-21,Best taste,
2765,vinit,Good quality,5,26-Oct-21,Taste good,
2766,Hradesh Kumar,Genuine product,5,19-Nov-21,Good result,
2767,Harsha,this is a perfect whey for begining gym enthusiasts,5,3-Nov-21,,
2768,vishal Tanwar,Good product and original product,5,11-Nov-21,Good product,
2769,Ashish,Good flavour and also its pocket friendly,5,29-Oct-21,,
2770,Tera 80,Good,5,31-Oct-21,,
2771,Danish,Nice,4,29-Oct-21,I lick it,
2772,krishan,very nice products,5,27-Oct-21,very good,
2773,Kartik Gupta,It is amazing.. great in taste. Love the flavour. Strongly recommend for beginners.,5,27-Oct-21,,
2774,Mahesh,Sucessfuly verified. Nice flavour,5,25-Oct-21,,
2775,Harsevak,Good,5,22-Oct-21,Nice good,
2776,faizan,Best,5,24-Oct-21,,
2777,nakul,Very good,5,21-Oct-21,Very nice,
2778,Faruk Ahmed,It's a good whey protein,5,24-Oct-21,I like it,
2779,Deepak Sharma,good product,5,15-Oct-21,,
2780,Nitesh K.,Good and best protein,5,20-Oct-21,,
2781,Ayush pandey,Gud product,5,23-Oct-21,,
2782,sumit parmar,Good one,5,19-Oct-21,,
2783,Kushagra Arora,Nice product 👍🏻,5,20-Oct-21,,
2784,Rushi,Overall great choice for beginners and student budget product....gives good results.,5,19-Oct-21,,
2785,Aditya mahapatra,This is a good product,5,22-Nov-21,,
2786,Nandish Kumar Muppuri,Awesome product used upto 20kgs approximately.,5,21-Nov-21,,
2787,Him Prabal Saikia,"best in budget,go for it.",5,18-Oct-21,,
2788,mayank bhati,It’s good for beginners!!,5,17-Oct-21,,
2789,Amazon Customer,Bahot hi accha taste hai aur afi effective product hai result milte hai.,5,19-Nov-21,,
2790,Rajeev Rana,A product worth it's price!,4,15-Oct-21,"The media could not be loaded.
                



 The product is from a genuine brand so the quality and effectiveness of the product is definitely good. It consists of BCAA whey protein with cocoa flavouring and is good in taste. I've been trying this for almost 2 weeks and am satisfied considering its price.The delivery of product was on time and didn't face any difficulty in tracking it.",
2791,Eshan Sharma,Awesome product,5,24-Oct-21,This is an amazing and high quality product. And certainly value for money.The taste is awesome and easily dissolves in water or milk. It delivers good amount of protein in a scoop. Nice for muscle growth and muscle recovery. This protein powder is also easily digestible.Go for it! Thanks Big Muscle,
2792,Vijay Pratap Singh. R,Good product,4,3-Oct-21,I have been using BM nutrition products for sometime now and should say that it's very good and worth the price. This product Gold Whey is really really good and very good absorbency. No thick substance left after mixing. Will continue to use BM nutrition.,
2793,Vikky Tyagi,Best whey protein worth it,5,23-Nov-21,"bigmuscles good work done ,good quality product at this cost is a very well done job . Product is good in mixability and it's easy to digest , it's value for money as it's good in taste also . ... bigmuscles good work done ,good quality product at this cost is a very well done job .",
2794,ranjith,Superb,5,6-Nov-21,I am writhis review after usage of 20 days1.taste is good2.mixability is also goo3.scoop is also provided4. I have seeing the results after using it5.go for it,
2795,Aryan,Must buy thing for muscle building,5,14-Oct-21,"I must say this product is extremely helpful. Been ysing ut since last 5 montsh and has gained a good quality and quantity of muscle mass. Keep supplying goodproducts . Anyone reading this should buy this product as this is one of th e most tasty, budget friendly and effective whey protein.",
2796,Umar,BIGMUSCLES NUTRITION BEST Products,5,17-Nov-21,"The media could not be loaded.
                



 BIGMUSCLES NUTRITIONs is providing best'Protein and Suppliments. geting best results using this product. It's good for beginners also YOU ARE STRONGER THAN YOU THINK",
2797,Sandeep Kumar,Surely I will buy this next and in future,5,9-Oct-21,"This is my first experience with the big muscles; quite an helpful protein. The 25g protein after my workout, gives a solid pump to the muscles. I am liking the taste and the mixibility of the product. And the protein is easy to digest. Surely gonna buy it next time.",
2798,Surajit B.,Very good product,4,20-Oct-21,This product is very good.I have been eating for 2 weeks After coming from the gym. It gets mixed up very quickly Fellevar is very nice. In these 2 weeks my body has been so much better than before. Thanks Bigmuscles for this healthful whey protein.,
2799,Divyansh Garg,Amazing and best whey protein,5,19-Oct-21,The products Amazing. Giving me good results. As a matter of fact I wasn't working out for about 10 days and this kept me lean and avoided muscle loss.Mixability and taste are also better compared to the others.,
2800,ANKITA SHAH,Good product in low budget,4,18-Oct-21,I am using this product form last week. The taste of the product is very good and the protein per serve is 25g which is very good for beginners. This product is very low compare to other products with same net quantity.,
2801,sahiltanwar,For boosting your immunity & best for begginers,5,16-Jun-21,"Available at Affordable price, good fro begginers , tastes so good & being a begginers I totally loved the taste as well , so if ure a begginer then you can trust this gold whey protein by bigmuscles for sure",
2802,rauf,Protein per scoop,5,29-Oct-21,"The media could not be loaded.
                



 Lovely package and smells awsum  and surely will give result more than anything hope won't be disappointed m sure Thanksgiving",
2803,Abhinav,Best product in 1200 range.,5,5-Nov-21,"The media could not be loaded.
                



 It's good in taste. I brought a chocolate flavored and it has very smooth and tasty chocolate. I like the product very much and it's best in this price range",
2804,Vasu babu,Most effort bul,4,2-Nov-21,"The media could not be loaded.
                



 Belgian chocolate Nice taste &  easy mixbul who are not maintain protein thought food  take this product  and maintain your protein goles  👍👍",
2805,yash banthia,Amazing product,5,5-Oct-21,"The media could not be loaded.
                



 Better abosorption. Great taste. Packing is premium.  Good mixability in water. Overall a good product and a highly recommended product",
2806,Seema Verma,Good product for a beginner,5,20-Oct-21,All is good in this product but taste of chocolate flavour is not so good. This is really awesome good performance whey protein. In this price this is amazing.,
2807,Surendra Roj,Nice product,5,16-Oct-21,I am use in this productVery nice product and helpful productVery nice belgian chocklate productThank you |,
2808,Amazon Customer,Good product good price,5,10-Jan-22,"I have been using this product since more than 2 months now. Also Re-ordered it, taste is consistent, results are amazing.Please go for it.",
2809,Sumit Saxena,Amazing,5,18-Oct-21,Worth the price and it's actually the isolation whey protein..best for all age groups.. personally would recommend the same..thank u,
2810,Somnath Modak,"Its a good Indian product , You should give it a try .",5,15-Nov-21,The taste is good and the absorbption is good too .,
2811,dhruv sharma,Poor product,1,3-Jan-22,Fake.,
2812,Tanvi Doshi,Doubt for genuiness,2,6-Aug-22,I am using this product from last few days .But dont knw wether its fake or genuine. I found a small tablet inside. So not sure wether fake or not,
2813,Yuvraj singh,It's a very helpful protein for beginners and moderate.,4,11-Oct-21,"This is my first experience with the big muscles; it's very helpful protein for beginners. The 25g protein after my workout, gives a solid pump to the muscles and also increases strength in workouts time. I am liking the taste and the mixibility of the product. And the protein is easy to digest. Surely gonna buy it again and again.",
2814,Rajveer Chouhan,Amazing product,5,13-Oct-21,"bigmuscles good work done ,good quality product at this cost is a very well done job . Product is good in mixability and it's easy to digest , it's value for money as it's good in taste also . better than asitis and muscleblaze raw whey .",
2815,Jinesh Jain,Nice...!!,4,10-Nov-21,"Recently tried this product, looks promising starting to see the result in few days. Would recommend for beginners and intermediate gyms",
2816,Monis Anwar,"It is complete waste of money, used for 3 months but no improvement",1,6-Nov-21,Flavour is awesome,
2817,Faruki,Wow 😋,5,23-Oct-21,"First of All The Taste Of Rich choclate Was Mind Blowing, and second thing Budget Friendly and The third thing the results ! I took Proteins i.e BCI SPORTS MUSCLEPHARMA, MUSCLEMEDS in very High Cost But The Big muscles gold whey have same results like them, So I like it the most❤️.Thank u and Keep Loving your products !! must buy",
2818,kamakshi bhardwaj,Best buy,5,10-Aug-21,Fantastic product with amazing benefits. I asked my dietitian about this and he also liked and suggest this product to me,
2819,Saurav Kumar,Nice product by big 💪muscle,5,1-Nov-21,"The media could not be loaded.
                



 Nice product, I have used earlier too, boost uo ur energy and recover the muscle faster",
2820,Sahil mehra,Amazing,4,1-Dec-21,I am really impressed with the product .Its completely authentic and the taste is good . The thickness of the shake comes out to be great . worth the price .Totally satisfied with it,
2821,Ujjwal,It is good for beginners,3,23-Dec-21,"First of All The Taste Of Rich choclate Was Mind Blowing , and second thing Budget Friendly and The third thing the results ! I took Proteins i.e BCI SPORTS , MUSCLEPHARMA , MUSCLEMEDS in very High Cost But The Big muscles gold whey have same results like them , So I like it the most , I ordered 4 stashes from Bigmuscles and I like them Very much !! This is the real gold in this range !! Thankyu and Keep Loving your products !!",
2822,Shubham sabale,Good,5,24-Oct-21,Mixability and taste is good,
2823,Siddharth Agrawal,At par with foreign brands,5,20 April 2021,"I am a long term user of foreign branded whey protein brands, having tried multiple bands my standard was set highI tried this protein as due to restrictions my regular dealer could not get my supply he told me to go for this so i brought this 500g pack and to my surprise it was at par with other brands that i was using. Thinking to switch to his brand only as it is cheaper too!",
2824,SAHIL SETHI,Loved the flavor,5,14-Oct-21,I have been using big muscles products since 2 years. I am using this protein for the second time. Protein is good around 33 gms of scoop will give you 25 gms of protein. I loved the cafe latte flavor and i have also bought strawberry flavor.,
2825,Channabasava R Madari,Read the review before buying.,1,4-Feb-21,"Maybe it has good offer or provides free creatine, but DON'T BUY IT.Packaging and branding over the box is so cheap. The label is rolled over the box like it's done with the hand.It looks nothing like the one in image.That powder inside smells great, tastes great but it's all milk powder enhanced. That protein content is really low.I got this for Rs.1000 with a free creatine. How can anyone produce 1kg of whey protein for just 700.The lab report given by some youtubers such as 20kgdown, Allaboutnutrition found this had only 12g protein scoop i.e., half of what has been claimed. And 18g/scoop in some batches. Many other youtubers found the same but they later removed their video from YouTube when the company paid them to do so.So most of the reviews on youtube are paid by the company.Other options available in same price range such are MB Fuel one or SINEW whey conc. 79I just want other beginners like me to not get cheated and be able to choose the right product for their price. Good luck.",64
2826,Sahlaik Ahmad,Worst protein.,1,3-Aug-20,"Guys don't buy it! It doesn't tastes good, moreover not even close to expectations! It's way more costly too however it's garbage. You can buy GNC bolt that is much better than this. It's overhyped and it's terrible seriously trust me you will hate it....I want to return and get refund however Amazon says we are sending someone to pickup however no one came so far after 4 attempts. They will ignore your concern and you will end up loosing your money.",63
2827,abhiman,"Low protein per scoop, but very good VFM",4,7 April 2020,The protein is marketed as isolate but it contains a lot of carbohydrates. Also the mixability is quite bad.I can excuse the mixability because at this price getting a genuine protein is good enough. But the company should not mislead customers by tagging this as an isolate.,113
2828,Nayan Ranjan,Not worth,3,3-Mar-20,I don't think it has 25 gm protein per serving also its scoop size is of 35 gm its not pure it has milk powder added,53
2829,rahul joseph R,FAKE! OPENED AND REPLACED.,1,22 April 2021,"The media could not be loaded.
                



 I GOT A PRODUCT THAT WAS OPENED, USED AND REPLACED WITH SOMETHING ELSE.SO WEIRD, IT SMELLS LIKE SOAP. IT WAS TAPED CLOSED TOO. THIS IS A SERIOUS MATTER AND HAVE TO TAKE THEM TO COURT.HAVE PURCHASED IT BEFORE, FIRST TIME BAD EXPERIENCE.",31
2830,Aakif,Fake WHEY,1,22 April 2020,Fake product.It is like Horlicks energy drink.Not WHEY at all.Forms lumps when trying to dissolve.Extremely sweet.,44
2831,Saad Ahmad Khan,Bigmuscles claiming 71% and giving 30-40% protein in relaity,1,22 April 2022,"The media could not be loaded.
                



 Unfortunately I’ve been using bigmuscle product since last 2-3 months because I ordered a 2kg and 1kg pack together and it was the biggest mistake of my life. Upon mixing the powder with water it forms a lot of froth and almost 3/4th of the powder turns into the froth and then you have to wait for at least 30 mins for froth to settle down. And I was not getting any visible result using this product so i did some research and found that the labdoor has revoked their certification. So i got curious and saw some videos on YouTube where most of the people did the lab test of the protein and found that this powder only provides 30-40%(10-14g per serving of 35gm) of protein on dry basis whereas it claims almost 71% protein on there label. Maybe this is the reason labdoor has revoked there certification. I hope my review helps you to decide whether to buy this product or not.",23
2832,RAHUL LOHIA,Mixed and fake product,1,13-Oct-20,"Plz don’t buy this product, this is not original nd I understand it is verified by let’s verify app I used it and there is no results from this product. Even my friend who is doctor he tested it and there is lots of chemicals in it and it is fake protein even I also done the Protein adulteration test. This product is totally fake.",32
2833,Manprem Singh,Big muscles Gold Whey- Worth Buying,5,31-Mar-21,"This is my first experience with the big muscles; quite an helpful protein. The 25g protein after my workout, gives a solid pump to the muscles. I am liking the taste and the mixibility of the product. And the protein is easy to digest. Surely gonna buy it next time.",25
2834,Rohan Puri,Eihter refund or provide orginal protein,1,6-May-21,First of all an artificial sticker paste on the box as you can see in the pic.secondly this is not a cookie and cream falvour...there is some other flavour inside the box...i am using this protein for a long time...the quality of the protein is not upto the mark.It seems that we are consuming powder...kindly take it back,19
2835,vipin,DO NOT BUY PROTEIN FROM AMAZON,1,3-Aug-21,"DO NOT WASTE UR MONEY ON THIS SO CALLED WHEY PROTEIN FROM BIG MUSCLES WHICH ABSOLUTELY WORTHLESS. Taste issues mixability issues, garbage in a in form of powder. PLUS AMAZON CALL CENTRE FOLKS WILL NOT ACCEPT ANY RETURNS THEY WILL ASK U TO CONTACT BIG MUSCLES DIRECTLY AND WASH IFF THEIR HAND!! RIDICULOUS CUSTOMER SERVICE FROM AMAZON!!!",3
2836,Shubham Jain,Fake product received.,1,15-Oct-21,This is me tring to post this review 3rd time.Amazon simply is not letting me.I received a fake product with No BM sign on head & foot.Tarte is totally different. It is nothing like my old original BM protine.Amazon is not helpling me.Please return this.Update: Still no help from Amazon & from seller or manufacturer too.Total waste of money. Really unhappy with amazon.,1
2837,Shubham,Overall It's Value For Money,4,5-Oct-20,I've been using the product for few months now i haven't seen any significant difference on my muscle size but it definitely gives me more energy when I workout the flavour is average and overall is value for money i know my muscle wouldn't grow miraculously let's hope to get best results after consistent use.,6
2838,Krishnov chakravorty,Product review!,5,18-May-22,"First of all the taste of the protein!So I bought Belgian chocolate flavor 2kgs ,First of all I opened my LetsVeriFy app and was kinda skeptical from the packaging of the product but when I scanned the Barcode and wrote the 5 number pin on the lid it was valid and 100% real ,Then the taste I’ll give it a 7.5 out of 10 it was good there were so lumps in my protein so that was good ,no side effects or indications of diarrhea!But if you are lactose intolerant then I’d prefer u guys to have the protien with water instead of milk !So overall I’ll give the protein 9/10..Should You buy it?Hell yes!Worth every penny!..Is the product real?Most of them are real but if you are skeptical just scan before u open the product if it’s not return it!but it always comes real tbh!..Any side effects?Nah..Ignore all the negative reviews all the negative reviews are from ppl who just started bodybuilding and expect quick growth!Been doing bodybuilding from the past 7 years so trust me this protein is worth it!",1
2839,Suryapratap,One of the best for intermediates,3,3-Nov-21,"I'm using this product for about 1 year or more. I can say that this brand is working hard to improve there products. When I started using it, it was the most adorable whey protein which also tastes good. Considering the results, if it's pure whey, irrespective of brand it will give you the results. It's a myth that results vary from brands to brands. Actually the quality varies from brand to brand which ultimately impacts results. Anyway, talking about this bigmuscle's whey, the advantages are it's affordable, tastes good, it's a blended Protein and most importantly we will rarely encounter fake or duplicate product. In some case I found the product suspicious, but no worries. I just replaced it easily.For beginners and intermediates, this is the perfect one I can recommend.",1
2840,Shushrut,BUY! BUY NOW!! KEEP BUYING THIS!!!,5,6-Mar-21,"By far the best protein drink I've had. It has the perfect flavour, perfect mixability and the perfect combo (since it comes with creatine).I've tried MB, Quista and Sinew, they all have an artificial taste for the chocolate flavour. But this one has the best taste of them all. It tastes very natural and doesn't have a medicinal smell.I needed to buy a shaker for Quista as it used to not mix properly, but you can mix this with a spoon as well. It tastes great and no additional sugar required.The fact that it's so cheap and also comes with creatine is unbelievable. Go for it if you find this anywhere below ₹1500.",1
2841,Neetesh sharma,I don’t trust the brand.,1,6-Jul-21,"Again i was lured by the aggressive pricing and thought of giving it as try, i intended to use it as my secondary source of whey but i don’t know for some reasons i have trust issues with the product. There is this pungent chemical smell whenever you open lid of the box. Couple of times i used it and you may call it mere coincidence but stomach some what revolted.  I would stick to reputable brands only going forward.  Not using it anymore.",2
2842,Vikrant Ninawe,Cheap Product,1,23-Nov-21,"I have been taking this protein continuously from the last 5 weeks,But consuming it doesn't make any difference,Instead, my hair is starting to fall out,I am stopping this protein intake immediately,Friends, don't empty your pockets with cheap things.A little money will go a long way but for better results use a better product,Don't take this product. It contains nothing but milk powder and a little chocolate flavor.",2
2843,paras,The most fake company and fake Protein content,1,23-Mar-22,Beleive me guys this product is so third class that I bought it 5 months ago and still whole box is as it is with me I took 1&2 scoop and came to know the quality of that powder... It tastes like a milk powder and even in my test report there was only 16gm protein and look what this stupid company has mentioned 25gm protein everything is fake about this product so don't ever try to buy this product,2
2844,sajid,Read carefully,3,25-Nov-21,"This protein which comes from big muscles claim in ingredients tht it contains whey protein but the question arises is it really having whey protein, guys try to understand u can test it for protein but u can not say which kind of protein is inside box,as I am intolerant to eggs when I consumed this protein the same happened to me like I had consumed eggs it was hurting a lot in my digestive tract,as I hv already used whey protein of asitis,on,but in this case I found something strange, finally I will say one thing go for natural and take tht protein which will suit u.",1
2845,Sourav,VFM Whey Protein Powder,5,23-Oct-20,"its a Authentic product ,you can check if it's genuine or not ,instructions provided on the container . And coming to the product, its good for beginners like me , tastes ok and mixability is also good ,no lump whatsoever .Pros25 gm of protein per scoop with 5.5gm BcAA for this price is amazing. AffordableGood mixability and frothConsTaste could have been better",5
2846,Batman,Only the first half is good,2,31-Mar-22,"Guys seriously do a good reasearch on this product before you buy it, the first half of the dabba was pretty much good it had a smell of chocolate and taste was ok too but as i have crossed the half dadbba now it smells like milk powder and mixablity gone terrible too there are other low budget whey proteins go for them",1
2847,Nitin Kumar Singh,Not worthy,3,24-Sep-21,"I used muscleblaze whey protein for around 2 years, recently when i saw that big muscle whey protein comes relatively in lesser prize i chose to give it a try, but after finishing the whole dabba of this protein i can say this is a useless product, my muscles mass decreased in a month though my training and diet was the same.  Hence i would suggest not to repeat my mistake, don't fall for the cheap prize cuz its about our health and fitness.",2
2848,Ritu Arora,Pathetic quality never buy bigmuscles products,1,19-Jun-20,Pathetic Product never had such a low quality protein in my lifetime. I had used almost every brand bit this product is total waste. Water and protein gets separated when mixed and never dissolves completely even after shaking it hundreds of times in shaker,7
2849,Ali Mohsin Shaikh,High Quality Protein,5,13-Jun-21,Ordered this 500gm pack for try it first before ordering big one. Tried for 8 days now and will be ordering a big pack as i am fully satisfied. 25gm protein per serving is very nice. And it also have 5.5gm BCAA per serving. Best part is it have no added sugar. Also it has blend of Whey Protein Concentrate & Whey Protein Isolate unlike low priced protein which only have Whey concentrate. This is a high quality protein and also have a good price point. Also Rocky Road flavour is awesome.,1
2850,Ayesha,Not so good in taste and Pathetic seller,2,12-Mar-21,"The flavor feels like artificial, though the product feels like authentic and varified using the code provided. The seller have sent wrong product 2 times, though i have paid for CREA of 34 servings, they have provide bcca of 4 serving. I have replaced 2 times and everytime same, cheating in the item/quantity in the combo offer.",2
2851,Manish,Bigmuscle rocks  Amazon is 5 * for efficient delivery... and best price make it best buy,4,10-May-21,"A very good and economical product on the shelf in the market.Blends well , taste and smells like coffee candy which feels really pleasant.I have consumed it with water, with milk , also blend it with milk and oats in breakfast as pre workout even post work out.. its can suit to every requirement.Best buy for beginners and limited budget pros. I also received  creatine monoxide as a bundle freebie..",1
2852,BRD,Not Recommended at all,1,22-Jun-20,"First of all I got the caffe late flavour even when the outside box mentioned that it was chocolate flavour, and it is too sweet because it has artificial sweeteners in it, it's also mentioned on the container, but seeing the amount of sweetness, the sweetness is just too much, the quality is just unreliable as they are putting wrong flavour in wrong container, it also has other filling ingredients. Won't buying it again for sure.",2
2853,Ved,Worst protein,5,22-Feb-22,"This protein is not whole claimed protein they advertise on label.  This is more of a gainer.  They are making people fool, I have used this protein continuously for 5 months until I realized through one person I training, not able to lose weight.  As I asked her to stop protein and in one week she lost 3 kg.  This is purely a weight gainer.  If you want protein then look for some other brand but not this.",1
2854,amit s.,Pathetic taste and smell .,1,2-Nov-21,I used so many protein supplements in last 10 years but smell and taste wise it is  the last one . I am thinking to throw it. I am writing this review after using it for 15 days. It appears in your mind because of its branding gimics and low pricing. I suggest  you to do not buy this,2
2855,Pankaj Munjal,Good Whey Protein,3,13-May-20,"After using Muscletech whey protein for 2 months, i was looking for a bit cheaper one and big muscle whey is really well.Pros -1. 25gm protein per scoop is quite good2. Taste is amazing3. Rs.1259/- for 1 KG is totally value for Money4. Have all the essential amino acid which Muscletech or even ON whey have.5. It also have non essential amino acids - a plus point.Cons -1. Mixability  - It mixes 95% with Milk or water.2. Creatine - The only problem i felt is not having Creatine in it which i have to buy separately.3. Protein content not proven with a lab test report.",1
2856,shivtrivedi,Gold premium whey very genuin product,5,5-Oct-20,Bigmuscles premium whey protien are very good and authentic product & good mixibility and whey protien is most important in bodybuilding and whey are in own weapon in body building iam use in this product after 3 to 4 year are very log time period and good result i am trusted product in time of periodThank uShiv trivedi,5
2857,gourav bhardwaj,"never buy this brand,worst.",1,25-May-22,"market and as soon as I gotmy hands on the product I opened it the first thingthat shocked me that there is no interior lidcovering this was strange and unusual as theproduct always comes with a interior lid althoughthe seal was intact so I thought everything is rightbut as soon I smelled it my doubt on theauthenticity of the product becomes crystal clear, Itook one scoop and mixed it with water bingo it isnot mixing with water. I dont know how thishappens as the seal is from On is intactand also thedistrubutor seal is also ok but how could thishappen I cant understand that,smell bad not mixing in water weight less & team is not refunding money nor replacing...worst product never buy,I wasted my money...give my money back",1
2858,Dennis Roberts,Do Not Buy This,2,22-Mar-21,Do not buy this product its not good. First of all don't buy whey concentrates because it'll be harder for you to digest and this product is partially whey concentrate and gave me stomach ache and bad cramps. Although your gut will adapt to it but still this tastes bad as poor flavor has been used. The mixability is really bad.PS - don't buy Whey concentrates. I am not going to buy any big muscles product again.,2
2859,Suhrid Mukherjee,❌ Worst product ❌,1,29-Nov-21,I was buying this product since 2 years. Recently doctor detected kidney stone and it happens due to regular consumption of fake protein powder for long time. They mix some kind of element which is extremely bad for health. So plz 🙏 don't buy this product from here. This product may cause of permanent damage of kidney as per doctor.,3
2860,Rajeev,Sugar Powder and dairy whitener in chocolate flavour,1,26-Mar-20,"I think it's a fake product,  I just tasted it with cold water and felt like drinking sugar syrup.Initiated a refund.",8
2861,Akshat Goswami,Not so good,3,2-Jul-22,I order this for 1st time without any research . ( That's my mistake ) After I got this product I check reviews on YouTube and there some channels reviews with lab report and lab report shows 14.5 gram protein per scoop but company claim 25 gram protein per scoop .  If those reviews was true then it's very disappointed for everyone who buy this product .,2
2862,Bhupesh Nagar,Taste not good,1,12-Sep-21,"Starting from the taste it is not at all good rather one of the worst I have tasted, you will taste a bit of milk powder. Mixibility is also bad after 1 minute of shake it still have lumps stuck with the shaker. Froth is extra ordinary thick and will not settle down, so u don't drink a shake but have to drink the froth.As far as results are concerned I have to update it after some time.",1
2863,Saurabh,Don't Even Think Of Buying it. Worst Product 😡,1,23-Oct-20,"Damn it's not an authentic protein,big muscle is just fooling the customers with the discount. It smells and tastes so worst! It's flavour doesn't even feel like drinking protein, and I even the the quality of protein is not good. It's like some milk powder mixed with atta. Didn't Expect Such A poor product from well known brands big muscle and Amazon.I want Return For the Product.",4
2864,Mohammad Zain,What happens when you don't know anything about big muscles,1,28-Jul-22,When I bought this product first time it was quite good and then I thought to buy it again but the second time when I bought this Belgium chocolate flavour I was really upset because the mixbility was not so good and it has small pieces of stones in IT firstly ignore them I thought I am just being to careful but when I use this consequentively regularly the small pieces of stones are coming in every scoop i don't know what the guys are selling but I honestly honestly tell you to not to buy this product and don't get to greedy about the price because they are not selling what you guys are thinking.,1
2865,Biryani Hut,Inefficient,1,9-Aug-20,"Mixability is not so good  but the major problem is lack of Digizymes.Hence not so easy for beginners or people who will be using whey for first time & may cause bloating.Big Muscle Taste is decent, packaging is good butDigestibility is truly not so efficient compared to other brands.Better go for ""My Fit Fuel Advance 100%""",4
2866,Samrat,"Disgusting flavour, it has a sickening aftertaste",2,5-Feb-21,"The taste is horrible. It has a sweet milky flavour which will make you feel sick after consuming it. I tried it with water and milk, both options were pathetic. I somehow drink it these days because I don't want my money to go to waste so need to finish it.Whether it helps in gaining muscle weight or not, that I can only tell after a month of consumption. Once my bottle is over, I'm never repurchasing it again. I'd rather go for Endura mass, even though comparatively it has lower protein content, atleast its taste is bearable.",2
2867,Customer,It doesn't have a normal texture like other proteins.,1,8-Jun-21,"I've tried most of the other proteins like Optimum Nutrition, MuscleBlaze etc. This one doesn't have the regular texture and is different from the ones I ordered. The powder is very free and spills everywhere. Only reason I bought it was because it was on offer. If you find it on offer and are going to buy it because it's cheap, DONT. switch to Scitron Raw, it's really cheap and also has 0 carbs",2
2868,nikhil,"Cheap quality protein, but OK at this price",1,9-Oct-21,"Don't go with soo much good reviews, it's just an Average protein in taste and effectiveness.The reason behind soo much good reviews is that in each packet,they send in this 100 rs cashback coupon, that you'll get after posting a good review and then sharing the screenshots at the given number.Go for it only if you have limited budget",1
